@relation covid_cases

@attribute id numeric
@attribute Date date 'yyyy-MM-dd'
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute phu_num numeric
@attribute active_cases numeric
@attribute resolved_cases numeric
@attribute deaths numeric

@data
20071,2021-11-02,'HALTON REGION',2236,129,18866,241
20072,2021-11-02,'HASTINGS & PRINCE EDWARD COUNTIES',2238,17,1452,14
20073,2021-11-02,'HURON PERTH',5183,38,2270,67
20074,2021-11-02,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,69,1838,6
20075,2021-11-02,'LAMBTON COUNTY',2242,40,4079,71
20076,2021-11-02,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,7,1859,63
20077,2021-11-02,'MIDDLESEX-LONDON',2244,131,14113,245
20078,2021-11-02,'NIAGARA REGION',2246,145,17607,442
20079,2021-11-02,'NORTH BAY PARRY SOUND DISTRICT',2247,4,794,8
20080,2021-11-02,'NORTHWESTERN',2249,3,1185,8
20081,2021-11-02,'OXFORD ELGIN-ST.THOMAS',4913,94,4523,93
20082,2021-11-02,'PEEL REGION',2253,264,114725,1010
20083,2021-11-02,'PETERBOROUGH COUNTY-CITY',2255,10,1867,24
20084,2021-11-02,'PORCUPINE',2256,2,2189,31
20085,2021-11-02,'RENFREW COUNTY AND DISTRICT',2257,2,819,10
20086,2021-11-02,'SIMCOE MUSKOKA DISTRICT',2260,206,13682,265
20087,2021-11-02,'SUDBURY AND DISTRICT',2261,180,2634,32
20088,2021-11-02,'THUNDER BAY DISTRICT',2262,21,3342,64
20089,2021-11-02,'TIMISKAMING',2263,4,236,5
20090,2021-11-02,'TORONTO',3895,570,171774,3660
20091,2021-11-02,'WATERLOO REGION',2265,117,19714,304
20092,2021-11-02,'WELLINGTON-DUFFERIN-GUELPH',2266,29,9163,126
20093,2021-11-02,'WINDSOR-ESSEX COUNTY',2268,150,19950,469
20094,2021-11-02,'YORK REGION',2270,221,56466,851
20095,2021-11-03,'ALGOMA DISTRICT',2226,47,492,8
20096,2021-11-03,'BRANT COUNTY',2227,62,4540,34
20097,2021-11-03,'CHATHAM-KENT',2240,47,2689,32
20098,2021-11-03,'CITY OF HAMILTON',2237,126,24682,420
20099,2021-11-03,'CITY OF OTTAWA',2251,192,30113,604
20100,2021-11-03,'DURHAM REGION',2230,36,27037,389
20101,2021-11-03,'EASTERN ONTARIO',2258,57,5445,135
20102,2021-11-03,'GREY BRUCE',2233,34,2300,28
20103,2021-11-03,'HALDIMAND-NORFOLK',2234,46,2927,58
20104,2021-11-03,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,9,2430,64
20105,2021-11-03,'HALTON REGION',2236,126,18875,241
20106,2021-11-03,'HASTINGS & PRINCE EDWARD COUNTIES',2238,17,1455,14
20107,2021-11-03,'HURON PERTH',5183,34,2277,67
20108,2021-11-03,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,74,1847,6
20109,2021-11-03,'LAMBTON COUNTY',2242,37,4089,71
20110,2021-11-03,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,8,1859,63
20111,2021-11-03,'MIDDLESEX-LONDON',2244,119,14128,246
20112,2021-11-03,'NIAGARA REGION',2246,160,17624,442
20113,2021-11-03,'NORTH BAY PARRY SOUND DISTRICT',2247,6,793,8
20114,2021-11-03,'NORTHWESTERN',2249,3,1185,8
20115,2021-11-03,'OXFORD ELGIN-ST.THOMAS',4913,91,4540,94
20116,2021-11-03,'PEEL REGION',2253,240,114761,1011
20117,2021-11-03,'PETERBOROUGH COUNTY-CITY',2255,10,1868,24
20118,2021-11-03,'PORCUPINE',2256,3,2189,31
20119,2021-11-03,'RENFREW COUNTY AND DISTRICT',2257,4,819,10
20120,2021-11-03,'SIMCOE MUSKOKA DISTRICT',2260,194,13719,266
20121,2021-11-03,'SUDBURY AND DISTRICT',2261,169,2662,32
20122,2021-11-03,'THUNDER BAY DISTRICT',2262,22,3342,64
20123,2021-11-03,'TIMISKAMING',2263,3,237,5
20124,2021-11-03,'TORONTO',3895,579,171828,3661
20125,2021-11-03,'WATERLOO REGION',2265,111,19731,304
20126,2021-11-03,'WELLINGTON-DUFFERIN-GUELPH',2266,35,9167,126
20127,2021-11-03,'WINDSOR-ESSEX COUNTY',2268,151,19970,469
20128,2021-11-03,'YORK REGION',2270,241,56487,851
20129,2021-11-04,'ALGOMA DISTRICT',2226,44,500,8
20130,2021-11-04,'BRANT COUNTY',2227,58,4546,34
20131,2021-11-04,'CHATHAM-KENT',2240,47,2691,32
20132,2021-11-04,'CITY OF HAMILTON',2237,125,24692,420
20133,2021-11-04,'CITY OF OTTAWA',2251,196,30137,604
20134,2021-11-04,'DURHAM REGION',2230,38,27039,389
20135,2021-11-04,'EASTERN ONTARIO',2258,58,5448,135
20136,2021-11-04,'GREY BRUCE',2233,36,2304,28
20137,2021-11-04,'HALDIMAND-NORFOLK',2234,52,2929,59
20138,2021-11-04,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,11,2431,64
20139,2021-11-04,'HALTON REGION',2236,121,18891,241
20140,2021-11-04,'HASTINGS & PRINCE EDWARD COUNTIES',2238,16,1458,14
20141,2021-11-04,'HURON PERTH',5183,39,2281,67
20142,2021-11-04,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,84,1854,6
20143,2021-11-04,'LAMBTON COUNTY',2242,40,4096,71
20144,2021-11-04,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,9,1859,63
20145,2021-11-04,'MIDDLESEX-LONDON',2244,115,14138,246
20146,2021-11-04,'NIAGARA REGION',2246,182,17641,443
20147,2021-11-04,'NORTH BAY PARRY SOUND DISTRICT',2247,6,793,8
20148,2021-11-04,'NORTHWESTERN',2249,4,1185,8
20149,2021-11-04,'OXFORD ELGIN-ST.THOMAS',4913,96,4554,94
20150,2021-11-04,'PEEL REGION',2253,231,114795,1012
20151,2021-11-04,'PETERBOROUGH COUNTY-CITY',2255,10,1869,24
20152,2021-11-04,'PORCUPINE',2256,8,2190,31
20153,2021-11-04,'RENFREW COUNTY AND DISTRICT',2257,6,820,10
20154,2021-11-04,'SIMCOE MUSKOKA DISTRICT',2260,214,13733,266
20155,2021-11-04,'SUDBURY AND DISTRICT',2261,170,2687,32
20156,2021-11-04,'THUNDER BAY DISTRICT',2262,29,3342,64
20157,2021-11-04,'TIMISKAMING',2263,5,237,5
20158,2021-11-04,'TORONTO',3895,591,171888,3661
20159,2021-11-04,'WATERLOO REGION',2265,110,19747,305
20160,2021-11-04,'WELLINGTON-DUFFERIN-GUELPH',2266,35,9170,126
20161,2021-11-04,'WINDSOR-ESSEX COUNTY',2268,152,19985,470
20162,2021-11-04,'YORK REGION',2270,251,56514,851
20163,2021-11-05,'ALGOMA DISTRICT',2226,43,503,8
20164,2021-11-05,'BRANT COUNTY',2227,51,4556,34
20165,2021-11-05,'CHATHAM-KENT',2240,39,2704,32
20166,2021-11-05,'CITY OF HAMILTON',2237,125,24704,420
20167,2021-11-05,'CITY OF OTTAWA',2251,226,30151,604
20168,2021-11-05,'DURHAM REGION',2230,38,27043,389
20169,2021-11-05,'EASTERN ONTARIO',2258,52,5460,136
20170,2021-11-05,'GREY BRUCE',2233,40,2311,28
20171,2021-11-05,'HALDIMAND-NORFOLK',2234,68,2935,59
20172,2021-11-05,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,12,2432,64
20173,2021-11-05,'HALTON REGION',2236,125,18900,241
20174,2021-11-05,'HASTINGS & PRINCE EDWARD COUNTIES',2238,16,1462,14
20175,2021-11-05,'HURON PERTH',5183,42,2285,67
20176,2021-11-05,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,93,1860,6
20177,2021-11-05,'LAMBTON COUNTY',2242,43,4101,71
20178,2021-11-05,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,13,1859,63
20179,2021-11-05,'MIDDLESEX-LONDON',2244,106,14160,246
20180,2021-11-05,'NIAGARA REGION',2246,187,17659,443
20181,2021-11-05,'NORTH BAY PARRY SOUND DISTRICT',2247,29,798,8
20182,2021-11-05,'NORTHWESTERN',2249,5,1185,8
20183,2021-11-05,'OXFORD ELGIN-ST.THOMAS',4913,118,4561,94
20184,2021-11-05,'PEEL REGION',2253,232,114838,1012
20185,2021-11-05,'PETERBOROUGH COUNTY-CITY',2255,11,1871,24
20186,2021-11-05,'PORCUPINE',2256,10,2190,31
20187,2021-11-05,'RENFREW COUNTY AND DISTRICT',2257,7,821,10
20188,2021-11-05,'SIMCOE MUSKOKA DISTRICT',2260,255,13741,266
20189,2021-11-05,'SUDBURY AND DISTRICT',2261,187,2702,33
20190,2021-11-05,'THUNDER BAY DISTRICT',2262,29,3343,64
20191,2021-11-05,'TIMISKAMING',2263,7,239,5
20192,2021-11-05,'TORONTO',3895,587,171935,3662
20193,2021-11-05,'WATERLOO REGION',2265,115,19760,305
20194,2021-11-05,'WELLINGTON-DUFFERIN-GUELPH',2266,51,9171,126
20195,2021-11-05,'WINDSOR-ESSEX COUNTY',2268,163,20010,471
20196,2021-11-05,'YORK REGION',2270,270,56546,852
20197,2021-11-06,'ALGOMA DISTRICT',2226,49,504,8
20198,2021-11-06,'BRANT COUNTY',2227,47,4562,34
20199,2021-11-06,'CHATHAM-KENT',2240,36,2713,32
20200,2021-11-06,'CITY OF HAMILTON',2237,126,24725,417
20201,2021-11-06,'CITY OF OTTAWA',2251,261,30165,604
20202,2021-11-06,'DURHAM REGION',2230,45,27052,389
20203,2021-11-06,'EASTERN ONTARIO',2258,58,5464,137
20204,2021-11-06,'GREY BRUCE',2233,38,2315,28
20205,2021-11-06,'HALDIMAND-NORFOLK',2234,67,2945,59
20206,2021-11-06,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,12,2434,64
20207,2021-11-06,'HALTON REGION',2236,123,18914,241
20208,2021-11-06,'HASTINGS & PRINCE EDWARD COUNTIES',2238,18,1462,14
20209,2021-11-06,'HURON PERTH',5183,39,2295,67
20210,2021-11-06,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,90,1871,6
20211,2021-11-06,'LAMBTON COUNTY',2242,45,4105,71
20212,2021-11-06,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,14,1861,64
20213,2021-11-06,'MIDDLESEX-LONDON',2244,107,14166,246
20214,2021-11-06,'NIAGARA REGION',2246,200,17671,443
20215,2021-11-06,'NORTH BAY PARRY SOUND DISTRICT',2247,31,799,8
20216,2021-11-06,'NORTHWESTERN',2249,4,1187,8
20217,2021-11-06,'OXFORD ELGIN-ST.THOMAS',4913,131,4571,94
20218,2021-11-06,'PEEL REGION',2253,231,114885,1012
20219,2021-11-06,'PETERBOROUGH COUNTY-CITY',2255,16,1871,24
20220,2021-11-06,'PORCUPINE',2256,10,2191,31
20221,2021-11-06,'RENFREW COUNTY AND DISTRICT',2257,7,821,10
20222,2021-11-06,'SIMCOE MUSKOKA DISTRICT',2260,276,13770,267
20223,2021-11-06,'SUDBURY AND DISTRICT',2261,200,2724,33
20224,2021-11-06,'THUNDER BAY DISTRICT',2262,28,3349,64
20225,2021-11-06,'TIMISKAMING',2263,7,239,5
20226,2021-11-06,'TORONTO',3895,611,171987,3662
20227,2021-11-06,'WATERLOO REGION',2265,136,19765,305
20228,2021-11-06,'WELLINGTON-DUFFERIN-GUELPH',2266,52,9176,126
20229,2021-11-06,'WINDSOR-ESSEX COUNTY',2268,151,20033,471
20230,2021-11-06,'YORK REGION',2270,267,56574,852
20231,2021-11-07,'ALGOMA DISTRICT',2226,51,506,8
20232,2021-11-07,'BRANT COUNTY',2227,54,4566,34
20233,2021-11-07,'CHATHAM-KENT',2240,35,2721,32
20234,2021-11-07,'CITY OF HAMILTON',2237,132,24742,417
20235,2021-11-07,'CITY OF OTTAWA',2251,274,30193,605
20236,2021-11-07,'DURHAM REGION',2230,67,27056,389
20237,2021-11-07,'EASTERN ONTARIO',2258,63,5465,137
20238,2021-11-07,'GREY BRUCE',2233,36,2322,28
20239,2021-11-07,'HALDIMAND-NORFOLK',2234,72,2956,59
20240,2021-11-07,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,11,2437,64
20241,2021-11-07,'HALTON REGION',2236,132,18930,241
20242,2021-11-07,'HASTINGS & PRINCE EDWARD COUNTIES',2238,23,1463,14
20243,2021-11-07,'HURON PERTH',5183,50,2299,67
20244,2021-11-07,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,96,1882,6
20245,2021-11-07,'LAMBTON COUNTY',2242,49,4112,71
20246,2021-11-07,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,20,1861,64
20247,2021-11-07,'MIDDLESEX-LONDON',2244,98,14183,246
20248,2021-11-07,'NIAGARA REGION',2246,231,17685,443
20249,2021-11-07,'NORTH BAY PARRY SOUND DISTRICT',2247,38,800,8
20250,2021-11-07,'NORTHWESTERN',2249,4,1187,8
20251,2021-11-07,'OXFORD ELGIN-ST.THOMAS',4913,129,4592,94
20252,2021-11-07,'PEEL REGION',2253,248,114909,1012
20253,2021-11-07,'PETERBOROUGH COUNTY-CITY',2255,21,1873,24
20254,2021-11-07,'PORCUPINE',2256,9,2192,31
20255,2021-11-07,'RENFREW COUNTY AND DISTRICT',2257,7,821,10
20256,2021-11-07,'SIMCOE MUSKOKA DISTRICT',2260,319,13774,267
20257,2021-11-07,'SUDBURY AND DISTRICT',2261,219,2744,33
20258,2021-11-07,'THUNDER BAY DISTRICT',2262,24,3354,64
20259,2021-11-07,'TIMISKAMING',2263,6,240,5
20260,2021-11-07,'TORONTO',3895,624,172034,3662
20261,2021-11-07,'WATERLOO REGION',2265,139,19800,305
20262,2021-11-07,'WELLINGTON-DUFFERIN-GUELPH',2266,65,9182,126
20263,2021-11-07,'WINDSOR-ESSEX COUNTY',2268,172,20045,471
20264,2021-11-07,'YORK REGION',2270,282,56607,853
20265,2021-11-08,'ALGOMA DISTRICT',2226,55,506,8
20266,2021-11-08,'BRANT COUNTY',2227,48,4573,34
20267,2021-11-08,'CHATHAM-KENT',2240,42,2723,32
20268,2021-11-08,'CITY OF HAMILTON',2237,128,24757,417
20269,2021-11-08,'CITY OF OTTAWA',2251,294,30208,606
20270,2021-11-08,'DURHAM REGION',2230,79,27058,389
20271,2021-11-08,'EASTERN ONTARIO',2258,70,5473,137
20272,2021-11-08,'GREY BRUCE',2233,36,2324,28
20273,2021-11-08,'HALDIMAND-NORFOLK',2234,69,2959,59
20274,2021-11-08,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,14,2437,64
20275,2021-11-08,'HALTON REGION',2236,132,18940,241
20276,2021-11-08,'HASTINGS & PRINCE EDWARD COUNTIES',2238,28,1463,14
20277,2021-11-08,'HURON PERTH',5183,55,2299,67
20278,2021-11-08,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,116,1891,6
20279,2021-11-08,'LAMBTON COUNTY',2242,53,4117,71
20280,2021-11-08,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,20,1862,64
20281,2021-11-08,'MIDDLESEX-LONDON',2244,102,14196,246
20282,2021-11-08,'NIAGARA REGION',2246,252,17693,443
20283,2021-11-08,'NORTH BAY PARRY SOUND DISTRICT',2247,40,801,8
20284,2021-11-08,'NORTHWESTERN',2249,5,1187,8
20285,2021-11-08,'OXFORD ELGIN-ST.THOMAS',4913,139,4595,94
20286,2021-11-08,'PEEL REGION',2253,279,114916,1013
20287,2021-11-08,'PETERBOROUGH COUNTY-CITY',2255,22,1873,24
20288,2021-11-08,'PORCUPINE',2256,8,2194,31
20289,2021-11-08,'RENFREW COUNTY AND DISTRICT',2257,10,821,10
20290,2021-11-08,'SIMCOE MUSKOKA DISTRICT',2260,330,13779,267
20291,2021-11-08,'SUDBURY AND DISTRICT',2261,231,2755,33
20292,2021-11-08,'THUNDER BAY DISTRICT',2262,29,3359,64
20293,2021-11-08,'TIMISKAMING',2263,4,242,5
20294,2021-11-08,'TORONTO',3895,632,172079,3662
20295,2021-11-08,'WATERLOO REGION',2265,178,19810,305
20296,2021-11-08,'WELLINGTON-DUFFERIN-GUELPH',2266,66,9189,126
20297,2021-11-08,'WINDSOR-ESSEX COUNTY',2268,178,20060,471
20298,2021-11-08,'YORK REGION',2270,296,56632,853
20299,2021-11-09,'ALGOMA DISTRICT',2226,64,507,8
20300,2021-11-09,'BRANT COUNTY',2227,60,4578,34
20301,2021-11-09,'CHATHAM-KENT',2240,41,2729,33
20302,2021-11-09,'CITY OF HAMILTON',2237,129,24770,417
20303,2021-11-09,'CITY OF OTTAWA',2251,306,30230,606
20304,2021-11-09,'DURHAM REGION',2230,82,27072,389
20305,2021-11-09,'EASTERN ONTARIO',2258,67,5476,137
20306,2021-11-09,'GREY BRUCE',2233,33,2326,29
20307,2021-11-09,'HALDIMAND-NORFOLK',2234,64,2969,59
20308,2021-11-09,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,13,2438,64
20309,2021-11-09,'HALTON REGION',2236,132,18950,241
20310,2021-11-09,'HASTINGS & PRINCE EDWARD COUNTIES',2238,29,1465,14
20311,2021-11-09,'HURON PERTH',5183,50,2307,67
20312,2021-11-09,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,123,1903,6
20313,2021-11-09,'LAMBTON COUNTY',2242,49,4124,71
20314,2021-11-09,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,24,1863,64
20315,2021-11-09,'MIDDLESEX-LONDON',2244,101,14206,246
20316,2021-11-09,'NIAGARA REGION',2246,222,17735,443
20317,2021-11-09,'NORTH BAY PARRY SOUND DISTRICT',2247,39,803,8
20318,2021-11-09,'NORTHWESTERN',2249,5,1187,8
20319,2021-11-09,'OXFORD ELGIN-ST.THOMAS',4913,134,4615,94
20320,2021-11-09,'PEEL REGION',2253,230,114980,1013
20321,2021-11-09,'PETERBOROUGH COUNTY-CITY',2255,22,1878,24
20322,2021-11-09,'PORCUPINE',2256,8,2195,31
20323,2021-11-09,'RENFREW COUNTY AND DISTRICT',2257,9,822,10
20324,2021-11-09,'SIMCOE MUSKOKA DISTRICT',2260,331,13815,267
20325,2021-11-09,'SUDBURY AND DISTRICT',2261,253,2794,33
20326,2021-11-09,'THUNDER BAY DISTRICT',2262,27,3361,64
20327,2021-11-09,'TIMISKAMING',2263,4,243,5
20328,2021-11-09,'TORONTO',3895,646,172119,3663
20329,2021-11-09,'WATERLOO REGION',2265,169,19837,305
20330,2021-11-09,'WELLINGTON-DUFFERIN-GUELPH',2266,81,9194,126
20331,2021-11-09,'WINDSOR-ESSEX COUNTY',2268,180,20073,471
20332,2021-11-09,'YORK REGION',2270,295,56663,853
20333,2021-11-10,'ALGOMA DISTRICT',2226,72,509,9
20334,2021-11-10,'BRANT COUNTY',2227,64,4581,34
20335,2021-11-10,'CHATHAM-KENT',2240,44,2733,33
20336,2021-11-10,'CITY OF HAMILTON',2237,124,24787,417
20337,2021-11-10,'CITY OF OTTAWA',2251,323,30253,609
20338,2021-11-10,'DURHAM REGION',2230,85,27080,389
20339,2021-11-10,'EASTERN ONTARIO',2258,59,5487,137
20340,2021-11-10,'GREY BRUCE',2233,29,2331,29
20341,2021-11-10,'HALDIMAND-NORFOLK',2234,71,2979,59
20342,2021-11-10,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,12,2439,64
20343,2021-11-10,'HALTON REGION',2236,140,18958,241
20344,2021-11-10,'HASTINGS & PRINCE EDWARD COUNTIES',2238,28,1465,14
20345,2021-11-10,'HURON PERTH',5183,46,2316,67
20346,2021-11-10,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,126,1914,6
20347,2021-11-10,'LAMBTON COUNTY',2242,39,4134,71
20348,2021-11-10,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,29,1865,64
20349,2021-11-10,'MIDDLESEX-LONDON',2244,94,14218,246
20350,2021-11-10,'NIAGARA REGION',2246,215,17768,443
20351,2021-11-10,'NORTH BAY PARRY SOUND DISTRICT',2247,44,804,8
20352,2021-11-10,'NORTHWESTERN',2249,5,1189,8
20353,2021-11-10,'OXFORD ELGIN-ST.THOMAS',4913,139,4633,95
20354,2021-11-10,'PEEL REGION',2253,240,115002,1014
20355,2021-11-10,'PETERBOROUGH COUNTY-CITY',2255,26,1879,24
20356,2021-11-10,'PORCUPINE',2256,10,2198,31
20357,2021-11-10,'RENFREW COUNTY AND DISTRICT',2257,9,823,10
20358,2021-11-10,'SIMCOE MUSKOKA DISTRICT',2260,327,13857,267
20359,2021-11-10,'SUDBURY AND DISTRICT',2261,264,2812,33
20360,2021-11-10,'THUNDER BAY DISTRICT',2262,26,3364,64
20361,2021-11-10,'TIMISKAMING',2263,5,243,5
20362,2021-11-10,'TORONTO',3895,620,172184,3666
20363,2021-11-10,'WATERLOO REGION',2265,184,19839,305
20364,2021-11-10,'WELLINGTON-DUFFERIN-GUELPH',2266,82,9201,126
20365,2021-11-10,'WINDSOR-ESSEX COUNTY',2268,185,20091,471
20366,2021-11-10,'YORK REGION',2270,287,56705,853
20367,2021-11-11,'ALGOMA DISTRICT',2226,75,521,9
20368,2021-11-11,'BRANT COUNTY',2227,62,4588,34
20369,2021-11-11,'CHATHAM-KENT',2240,44,2735,33
20370,2021-11-11,'CITY OF HAMILTON',2237,118,24806,416
20371,2021-11-11,'CITY OF OTTAWA',2251,336,30279,609
20372,2021-11-11,'DURHAM REGION',2230,103,27084,389
20373,2021-11-11,'EASTERN ONTARIO',2258,63,5492,138
20374,2021-11-11,'GREY BRUCE',2233,26,2335,29
20375,2021-11-11,'HALDIMAND-NORFOLK',2234,79,2987,59
20376,2021-11-11,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,12,2440,64
20377,2021-11-11,'HALTON REGION',2236,150,18964,241
20378,2021-11-11,'HASTINGS & PRINCE EDWARD COUNTIES',2238,20,1473,14
20379,2021-11-11,'HURON PERTH',5183,59,2319,67
20380,2021-11-11,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,139,1926,6
20381,2021-11-11,'LAMBTON COUNTY',2242,42,4140,71
20382,2021-11-11,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,30,1868,64
20383,2021-11-11,'MIDDLESEX-LONDON',2244,101,14229,246
20384,2021-11-11,'NIAGARA REGION',2246,213,17793,444
20385,2021-11-11,'NORTH BAY PARRY SOUND DISTRICT',2247,47,803,8
20386,2021-11-11,'NORTHWESTERN',2249,6,1189,8
20387,2021-11-11,'OXFORD ELGIN-ST.THOMAS',4913,151,4647,95
20388,2021-11-11,'PEEL REGION',2253,264,115039,1014
20389,2021-11-11,'PETERBOROUGH COUNTY-CITY',2255,27,1882,24
20390,2021-11-11,'PORCUPINE',2256,15,2199,31
20391,2021-11-11,'RENFREW COUNTY AND DISTRICT',2257,10,823,10
20392,2021-11-11,'SIMCOE MUSKOKA DISTRICT',2260,359,13877,267
20393,2021-11-11,'SUDBURY AND DISTRICT',2261,267,2838,33
20394,2021-11-11,'THUNDER BAY DISTRICT',2262,23,3367,65
20395,2021-11-11,'TIMISKAMING',2263,5,243,5
20396,2021-11-11,'TORONTO',3895,626,172250,3668
20397,2021-11-11,'WATERLOO REGION',2265,199,19850,305
20398,2021-11-11,'WELLINGTON-DUFFERIN-GUELPH',2266,84,9213,126
20399,2021-11-11,'WINDSOR-ESSEX COUNTY',2268,216,20108,471
20400,2021-11-11,'YORK REGION',2270,298,56756,853
20401,2021-11-12,'ALGOMA DISTRICT',2226,98,525,9
20402,2021-11-12,'BRANT COUNTY',2227,72,4597,34
20403,2021-11-12,'CHATHAM-KENT',2240,48,2740,33
20404,2021-11-12,'CITY OF HAMILTON',2237,112,24826,416
20405,2021-11-12,'CITY OF OTTAWA',2251,339,30313,609
20406,2021-11-12,'DURHAM REGION',2230,131,27093,389
20407,2021-11-12,'EASTERN ONTARIO',2258,54,5504,138
20408,2021-11-12,'GREY BRUCE',2233,25,2344,29
20409,2021-11-12,'HALDIMAND-NORFOLK',2234,92,2989,60
20410,2021-11-12,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,9,2443,64
20411,2021-11-12,'HALTON REGION',2236,148,18978,241
20412,2021-11-12,'HASTINGS & PRINCE EDWARD COUNTIES',2238,22,1473,14
20413,2021-11-12,'HURON PERTH',5183,62,2328,67
20414,2021-11-12,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,143,1935,6
20415,2021-11-12,'LAMBTON COUNTY',2242,42,4142,73
20416,2021-11-12,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,35,1872,64
20417,2021-11-12,'MIDDLESEX-LONDON',2244,97,14240,246
20418,2021-11-12,'NIAGARA REGION',2246,217,17811,444
20419,2021-11-12,'NORTH BAY PARRY SOUND DISTRICT',2247,45,809,8
20420,2021-11-12,'NORTHWESTERN',2249,5,1190,8
20421,2021-11-12,'OXFORD ELGIN-ST.THOMAS',4913,168,4665,95
20422,2021-11-12,'PEEL REGION',2253,275,115071,1014
20423,2021-11-12,'PETERBOROUGH COUNTY-CITY',2255,28,1884,24
20424,2021-11-12,'PORCUPINE',2256,16,2201,31
20425,2021-11-12,'RENFREW COUNTY AND DISTRICT',2257,5,829,10
20426,2021-11-12,'SIMCOE MUSKOKA DISTRICT',2260,374,13916,268
20427,2021-11-12,'SUDBURY AND DISTRICT',2261,276,2861,33
20428,2021-11-12,'THUNDER BAY DISTRICT',2262,23,3369,65
20429,2021-11-12,'TIMISKAMING',2263,8,243,5
20430,2021-11-12,'TORONTO',3895,643,172296,3668
20431,2021-11-12,'WATERLOO REGION',2265,201,19871,305
20432,2021-11-12,'WELLINGTON-DUFFERIN-GUELPH',2266,81,9221,126
20433,2021-11-12,'WINDSOR-ESSEX COUNTY',2268,236,20131,471
20434,2021-11-12,'YORK REGION',2270,270,56815,854
20435,2021-11-13,'ALGOMA DISTRICT',2226,116,536,9
20436,2021-11-13,'BRANT COUNTY',2227,76,4604,34
20437,2021-11-13,'CHATHAM-KENT',2240,52,2741,33
20438,2021-11-13,'CITY OF HAMILTON',2237,109,24841,416
20439,2021-11-13,'CITY OF OTTAWA',2251,345,30356,609
20440,2021-11-13,'DURHAM REGION',2230,149,27110,389
20441,2021-11-13,'EASTERN ONTARIO',2258,65,5509,138
20442,2021-11-13,'GREY BRUCE',2233,24,2348,29
20443,2021-11-13,'HALDIMAND-NORFOLK',2234,89,3001,60
20444,2021-11-13,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,8,2447,64
20445,2021-11-13,'HALTON REGION',2236,145,18996,241
20446,2021-11-13,'HASTINGS & PRINCE EDWARD COUNTIES',2238,20,1480,14
20447,2021-11-13,'HURON PERTH',5183,58,2336,67
20448,2021-11-13,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,149,1950,6
20449,2021-11-13,'LAMBTON COUNTY',2242,42,4150,73
