@relation vaccine_by_age_group

@attribute Date date 'yyyy-MM-dd'
@attribute phu_ID numeric
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute age_group {'05-11yrs','12-17yrs','18-29yrs','30-39yrs','40-49yrs','50-59yrs','60-69yrs','70-79yrs','80+','Adults_18plus','Ontario_12plus','Ontario_5plus','Undisclosed_or_missing'}
@attribute one_dose_cumulative numeric
@attribute second_dose_cumulative numeric
@attribute fully_vaccinated_cumulative numeric
@attribute total_population numeric
@attribute percent_one_dose numeric
@attribute percent_fully_vac numeric

@data
2021-10-30,2240,'CHATHAM-KENT','70-79yrs',10711,10564,0,10558,1.014,1.001
2021-10-30,2237,'CITY OF HAMILTON','70-79yrs',43294,42513,0,45295,0.9558,0.9386
2021-10-30,2251,'CITY OF OTTAWA','70-79yrs',74732,73543,0,75781,0.9862,0.9705
2021-10-30,2230,'DURHAM REGION','70-79yrs',48286,47608,0,50080,0.9642,0.9506
2021-10-30,2258,'EASTERN ONTARIO','70-79yrs',20984,20655,0,20776,1.01,0.9942
2021-10-30,2233,'GREY BRUCE','70-79yrs',19043,18840,0,19403,0.9814,0.971
2021-10-30,2234,'HALDIMAND-NORFOLK','70-79yrs',12099,11939,0,11809,1.025,1.011
2021-10-30,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','70-79yrs',24030,23715,0,24747,0.971,0.9583
2021-10-30,2236,'HALTON REGION','70-79yrs',42286,41670,0,43839,0.9646,0.9505
2021-10-30,2238,'HASTINGS & PRINCE EDWARD COUNTIES','70-79yrs',18695,18418,0,18608,1.005,0.9898
2021-10-30,5183,'HURON PERTH','70-79yrs',15000,14840,0,13697,1.095,1.083
2021-10-30,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','70-79yrs',20134,19886,0,19981,1.008,0.9952
2021-10-30,2242,'LAMBTON COUNTY','70-79yrs',13127,12970,0,13758,0.9541,0.9427
2021-10-30,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','70-79yrs',21941,21721,0,20048,1.094,1.083
2021-10-30,2244,'MIDDLESEX-LONDON','70-79yrs',39047,38477,0,40094,0.9739,0.9597
2021-10-30,2246,'NIAGARA REGION','70-79yrs',47007,46286,0,48175,0.9758,0.9608
2021-10-30,2247,'NORTH BAY PARRY SOUND DISTRICT','70-79yrs',13714,13526,0,14235,0.9634,0.9502
2021-10-30,2249,'NORTHWESTERN','70-79yrs',6294,6176,0,6718,0.9369,0.9194
2021-10-30,2253,'PEEL REGION','70-79yrs',91105,89463,0,102369,0.89,0.8739
2021-10-30,2255,'PETERBOROUGH COUNTY-CITY','70-79yrs',16107,15942,0,15695,1.026,1.016
2021-10-30,2256,'PORCUPINE','70-79yrs',6858,6712,0,6754,1.015,0.9937
2021-10-30,2257,'RENFREW COUNTY AND DISTRICT','70-79yrs',10904,10759,0,10814,1.008,0.9949
2021-10-30,2260,'SIMCOE MUSKOKA DISTRICT','70-79yrs',52973,52253,0,54104,0.9791,0.9658
2021-10-30,4913,'SOUTHWESTERN','70-79yrs',18808,18584,0,18637,1.009,0.9972
2021-10-30,2261,'SUDBURY AND DISTRICT','70-79yrs',18648,18380,0,18552,1.005,0.9907
2021-10-30,2262,'THUNDER BAY DISTRICT','70-79yrs',13803,13614,0,13660,1.01,0.9967
2021-10-30,2263,'TIMISKAMING','70-79yrs',3467,3407,0,3541,0.9792,0.9622
2021-10-30,3895,'TORONTO','70-79yrs',192235,188169,0,202795,0.9479,0.9279
2021-10-30,9999,'UNKNOWN','70-79yrs',383,255,0,0,0,0
2021-10-30,2265,'WATERLOO REGION','70-79yrs',38695,38108,0,40380,0.9583,0.9437
2021-10-30,2266,'WELLINGTON-DUFFERIN-GUELPH','70-79yrs',23240,22961,0,23504,0.9888,0.9769
2021-10-30,2268,'WINDSOR-ESSEX COUNTY','70-79yrs',34532,33964,0,35970,0.96,0.9442
2021-10-30,2270,'YORK REGION','70-79yrs',83848,82472,0,90111,0.9305,0.9152
2021-10-30,2226,'ALGOMA DISTRICT','80+',7687,7509,0,7929,0.9695,0.947
2021-10-30,2227,'BRANT COUNTY','80+',7164,6990,0,7044,1.017,0.9923
2021-10-30,2240,'CHATHAM-KENT','80+',6337,6178,0,6269,1.011,0.9855
2021-10-30,2237,'CITY OF HAMILTON','80+',27870,27128,0,28319,0.9841,0.9579
2021-10-30,2251,'CITY OF OTTAWA','80+',44162,43059,0,42388,1.042,1.016
2021-10-30,2230,'DURHAM REGION','80+',27407,26778,0,26420,1.037,1.014
2021-10-30,2258,'EASTERN ONTARIO','80+',11249,10947,0,11219,1.003,0.9758
2021-10-30,2233,'GREY BRUCE','80+',10331,10091,0,11147,0.9268,0.9053
2021-10-30,2234,'HALDIMAND-NORFOLK','80+',6269,6136,0,6382,0.9823,0.9615
2021-10-30,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','80+',13247,12941,0,14112,0.9387,0.917
2021-10-30,2236,'HALTON REGION','80+',27196,26655,0,25542,1.065,1.044
2021-10-30,2238,'HASTINGS & PRINCE EDWARD COUNTIES','80+',10449,10206,0,10614,0.9845,0.9616
2021-10-30,5183,'HURON PERTH','80+',8889,8767,0,8279,1.074,1.059
2021-10-30,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','80+',11551,11309,0,11314,1.021,0.9996
2021-10-30,2242,'LAMBTON COUNTY','80+',7402,7256,0,8068,0.9175,0.8994
2021-10-30,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','80+',11361,11134,0,10669,1.065,1.044
2021-10-30,2244,'MIDDLESEX-LONDON','80+',23788,23150,0,23219,1.025,0.997
2021-10-30,2246,'NIAGARA REGION','80+',28863,28148,0,29120,0.9912,0.9666
2021-10-30,2247,'NORTH BAY PARRY SOUND DISTRICT','80+',7939,7755,0,7885,1.007,0.9835
2021-10-30,2249,'NORTHWESTERN','80+',3251,3156,0,3618,0.8985,0.8723
2021-10-30,2253,'PEEL REGION','80+',48312,47016,0,50535,0.956,0.9304
2021-10-30,2255,'PETERBOROUGH COUNTY-CITY','80+',9361,9187,0,9476,0.9879,0.9695
2021-10-30,2256,'PORCUPINE','80+',3777,3652,0,3632,1.04,1.006
2021-10-30,2257,'RENFREW COUNTY AND DISTRICT','80+',6163,6028,0,6453,0.9551,0.9341
2021-10-30,2260,'SIMCOE MUSKOKA DISTRICT','80+',30354,29654,0,30142,1.007,0.9838
2021-10-30,4913,'SOUTHWESTERN','80+',10581,10362,0,10908,0.97,0.9499
2021-10-30,2261,'SUDBURY AND DISTRICT','80+',10711,10477,0,10028,1.068,1.045
2021-10-30,2262,'THUNDER BAY DISTRICT','80+',8086,7908,0,7894,1.024,1.002
2021-10-30,2263,'TIMISKAMING','80+',1961,1901,0,1974,0.9935,0.9631
2021-10-30,3895,'TORONTO','80+',130572,126692,0,144579,0.9031,0.8763
2021-10-30,9999,'UNKNOWN','80+',87,63,0,0,0,0
2021-10-30,2265,'WATERLOO REGION','80+',23021,22529,0,22488,1.024,1.002
2021-10-30,2266,'WELLINGTON-DUFFERIN-GUELPH','80+',14001,13678,0,12749,1.098,1.073
2021-10-30,2268,'WINDSOR-ESSEX COUNTY','80+',20101,19529,0,20462,0.9824,0.9544
2021-10-30,2270,'YORK REGION','80+',48507,47319,0,48390,1.002,0.9779
2021-10-30,2226,'ALGOMA DISTRICT','Adults_18plus',85918,82256,0,94913,0.9052,0.8666
2021-10-30,2227,'BRANT COUNTY','Adults_18plus',108014,103565,0,123546,0.8743,0.8383
2021-10-30,2240,'CHATHAM-KENT','Adults_18plus',74807,71169,0,85975,0.8701,0.8278
2021-10-30,2237,'CITY OF HAMILTON','Adults_18plus',412305,393948,0,482542,0.8544,0.8164
2021-10-30,2251,'CITY OF OTTAWA','Adults_18plus',773360,743936,0,856529,0.9029,0.8685
2021-10-30,2230,'DURHAM REGION','Adults_18plus',510908,494049,0,566267,0.9022,0.8725
2021-10-30,2258,'EASTERN ONTARIO','Adults_18plus',155590,148868,0,169549,0.9177,0.878
2021-10-30,2233,'GREY BRUCE','Adults_18plus',120469,116432,0,138881,0.8674,0.8384
2021-10-30,2234,'HALDIMAND-NORFOLK','Adults_18plus',82381,79191,0,93135,0.8845,0.8503
2021-10-30,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Adults_18plus',142359,136689,0,160405,0.8875,0.8521
2021-10-30,2236,'HALTON REGION','Adults_18plus',435263,423191,0,484194,0.8989,0.874
2021-10-30,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Adults_18plus',122427,116994,0,139653,0.8767,0.8377
2021-10-30,5183,'HURON PERTH','Adults_18plus',102095,98800,0,111054,0.9193,0.8897
2021-10-30,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Adults_18plus',158716,152213,0,177763,0.8929,0.8563
2021-10-30,2242,'LAMBTON COUNTY','Adults_18plus',91000,87489,0,107228,0.8487,0.8159
2021-10-30,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Adults_18plus',142273,137753,0,143884,0.9888,0.9574
2021-10-30,2244,'MIDDLESEX-LONDON','Adults_18plus',376081,360588,0,412459,0.9118,0.8742
2021-10-30,2246,'NIAGARA REGION','Adults_18plus',350076,335730,0,391329,0.8946,0.8579
2021-10-30,2247,'NORTH BAY PARRY SOUND DISTRICT','Adults_18plus',94360,90279,0,108600,0.8689,0.8313
2021-10-30,2249,'NORTHWESTERN','Adults_18plus',60363,56714,0,67354,0.8962,0.842
2021-10-30,2253,'PEEL REGION','Adults_18plus',1130539,1079058,0,1273929,0.8874,0.847
2021-10-30,2255,'PETERBOROUGH COUNTY-CITY','Adults_18plus',108557,104480,0,122992,0.8826,0.8495
2021-10-30,2256,'PORCUPINE','Adults_18plus',59892,55903,0,66273,0.9037,0.8435
2021-10-30,2257,'RENFREW COUNTY AND DISTRICT','Adults_18plus',74665,71496,0,88601,0.8427,0.8069
2021-10-30,2260,'SIMCOE MUSKOKA DISTRICT','Adults_18plus',430647,412805,0,490888,0.8773,0.8409
2021-10-30,4913,'SOUTHWESTERN','Adults_18plus',146409,140904,0,166876,0.8774,0.8444
2021-10-30,2261,'SUDBURY AND DISTRICT','Adults_18plus',148866,142252,0,163770,0.909,0.8686
2021-10-30,2262,'THUNDER BAY DISTRICT','Adults_18plus',115307,110168,0,122742,0.9394,0.8976
2021-10-30,2263,'TIMISKAMING','Adults_18plus',23624,22487,0,26908,0.878,0.8357
2021-10-30,3895,'TORONTO','Adults_18plus',2229450,2135758,0,2607776,0.8549,0.819
2021-10-30,9999,'UNKNOWN','Adults_18plus',14980,8618,0,0,0,0
2021-10-30,2265,'WATERLOO REGION','Adults_18plus',429899,414278,0,466255,0.922,0.8885
2021-10-30,2266,'WELLINGTON-DUFFERIN-GUELPH','Adults_18plus',222934,215902,0,248856,0.8958,0.8676
2021-10-30,2268,'WINDSOR-ESSEX COUNTY','Adults_18plus',303394,288887,0,343007,0.8845,0.8422
2021-10-30,2270,'YORK REGION','Adults_18plus',853826,827450,0,979192,0.872,0.845
2021-10-30,2226,'ALGOMA DISTRICT','Ontario_12plus',91153,87080,0,101417,0.8988,0.8586
2021-10-30,2227,'BRANT COUNTY','Ontario_12plus',116246,111255,0,134281,0.8657,0.8285
2021-10-30,2240,'CHATHAM-KENT','Ontario_12plus',79679,75581,0,93208,0.8549,0.8109
2021-10-30,2237,'CITY OF HAMILTON','Ontario_12plus',442372,421607,0,519560,0.8514,0.8115
2021-10-30,2251,'CITY OF OTTAWA','Ontario_12plus',836492,803262,0,922751,0.9065,0.8705
2021-10-30,2230,'DURHAM REGION','Ontario_12plus',554872,535968,0,617305,0.8989,0.8682
2021-10-30,2258,'EASTERN ONTARIO','Ontario_12plus',166775,159332,0,182972,0.9115,0.8708
2021-10-30,2233,'GREY BRUCE','Ontario_12plus',127795,123293,0,149060,0.8573,0.8271
2021-10-30,2234,'HALDIMAND-NORFOLK','Ontario_12plus',87194,83671,0,100272,0.8696,0.8344
2021-10-30,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Ontario_12plus',150212,143942,0,170498,0.881,0.8442
2021-10-30,2236,'HALTON REGION','Ontario_12plus',481065,466933,0,533442,0.9018,0.8753
2021-10-30,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Ontario_12plus',130435,124324,0,149606,0.8719,0.831
2021-10-30,5183,'HURON PERTH','Ontario_12plus',109328,105612,0,120844,0.9047,0.874
2021-10-30,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Ontario_12plus',169450,162339,0,189566,0.8939,0.8564
2021-10-30,2242,'LAMBTON COUNTY','Ontario_12plus',97126,93173,0,115508,0.8409,0.8066
2021-10-30,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Ontario_12plus',151298,146285,0,154361,0.9802,0.9477
2021-10-30,2244,'MIDDLESEX-LONDON','Ontario_12plus',405583,388279,0,444194,0.9131,0.8741
2021-10-30,2246,'NIAGARA REGION','Ontario_12plus',372946,356962,0,419682,0.8886,0.8506
2021-10-30,2247,'NORTH BAY PARRY SOUND DISTRICT','Ontario_12plus',100115,95543,0,115844,0.8642,0.8248
2021-10-30,2249,'NORTHWESTERN','Ontario_12plus',65833,61491,0,74025,0.8893,0.8307
2021-10-30,2253,'PEEL REGION','Ontario_12plus',1222918,1164446,0,1392903,0.878,0.836
2021-10-30,2255,'PETERBOROUGH COUNTY-CITY','Ontario_12plus',115231,110708,0,131033,0.8794,0.8449
2021-10-30,2256,'PORCUPINE','Ontario_12plus',64656,60118,0,72027,0.8977,0.8347
2021-10-30,2257,'RENFREW COUNTY AND DISTRICT','Ontario_12plus',79637,76035,0,94931,0.8389,0.801
2021-10-30,2260,'SIMCOE MUSKOKA DISTRICT','Ontario_12plus',461323,441244,0,528502,0.8729,0.8349
2021-10-30,4913,'SOUTHWESTERN','Ontario_12plus',157668,151467,0,182213,0.8653,0.8313
2021-10-30,2261,'SUDBURY AND DISTRICT','Ontario_12plus',159101,151822,0,175659,0.9057,0.8643
2021-10-30,2262,'THUNDER BAY DISTRICT','Ontario_12plus',122981,117184,0,131784,0.9332,0.8892
2021-10-30,2263,'TIMISKAMING','Ontario_12plus',25151,23923,0,28805,0.8731,0.8305
2021-10-30,3895,'TORONTO','Ontario_12plus',2365036,2262201,0,2770322,0.8537,0.8166
2021-10-30,9999,'UNKNOWN','Ontario_12plus',15713,8951,0,0,0,0
2021-10-30,2265,'WATERLOO REGION','Ontario_12plus',464433,446757,0,506304,0.9173,0.8824
2021-10-30,2266,'WELLINGTON-DUFFERIN-GUELPH','Ontario_12plus',240775,232925,0,270024,0.8917,0.8626
2021-10-30,2268,'WINDSOR-ESSEX COUNTY','Ontario_12plus',326526,309841,0,372777,0.8759,0.8312
2021-10-30,2270,'YORK REGION','Ontario_12plus',931429,900715,0,1069165,0.8712,0.8424
2021-10-30,2226,'ALGOMA DISTRICT','Undisclosed_or_missing',8,5,0,0,0,0
2021-10-30,2227,'BRANT COUNTY','Undisclosed_or_missing',7,2,0,0,0,0
2021-10-30,2240,'CHATHAM-KENT','Undisclosed_or_missing',6,2,0,0,0,0
2021-10-30,2237,'CITY OF HAMILTON','Undisclosed_or_missing',42,12,0,0,0,0
2021-10-30,2251,'CITY OF OTTAWA','Undisclosed_or_missing',2574,2420,0,0,0,0
2021-10-30,2230,'DURHAM REGION','Undisclosed_or_missing',21,6,0,0,0,0
2021-10-30,2258,'EASTERN ONTARIO','Undisclosed_or_missing',10,2,0,0,0,0
2021-10-30,2233,'GREY BRUCE','Undisclosed_or_missing',7,4,0,0,0,0
2021-10-30,2234,'HALDIMAND-NORFOLK','Undisclosed_or_missing',5,3,0,0,0,0
2021-10-30,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Undisclosed_or_missing',10,1,0,0,0,0
2021-10-30,2236,'HALTON REGION','Undisclosed_or_missing',26,9,0,0,0,0
2021-10-30,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Undisclosed_or_missing',11,5,0,0,0,0
2021-10-30,5183,'HURON PERTH','Undisclosed_or_missing',9,4,0,0,0,0
2021-10-30,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Undisclosed_or_missing',24,6,0,0,0,0
2021-10-30,2242,'LAMBTON COUNTY','Undisclosed_or_missing',13,4,0,0,0,0
2021-10-30,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Undisclosed_or_missing',9,3,0,0,0,0
2021-10-30,2244,'MIDDLESEX-LONDON','Undisclosed_or_missing',20,12,0,0,0,0
2021-10-30,2246,'NIAGARA REGION','Undisclosed_or_missing',17,3,0,0,0,0
2021-10-30,2247,'NORTH BAY PARRY SOUND DISTRICT','Undisclosed_or_missing',12,2,0,0,0,0
2021-10-30,2249,'NORTHWESTERN','Undisclosed_or_missing',13,4,0,0,0,0
2021-10-30,2253,'PEEL REGION','Undisclosed_or_missing',98,44,0,0,0,0
2021-10-30,2255,'PETERBOROUGH COUNTY-CITY','Undisclosed_or_missing',14,7,0,0,0,0
2021-10-30,2256,'PORCUPINE','Undisclosed_or_missing',4,1,0,0,0,0
2021-10-30,2257,'RENFREW COUNTY AND DISTRICT','Undisclosed_or_missing',9,1,0,0,0,0
2021-10-30,2260,'SIMCOE MUSKOKA DISTRICT','Undisclosed_or_missing',9,4,0,0,0,0
2021-10-30,4913,'SOUTHWESTERN','Undisclosed_or_missing',3,1,0,0,0,0
2021-10-30,2261,'SUDBURY AND DISTRICT','Undisclosed_or_missing',12,1,0,0,0,0
2021-10-30,2262,'THUNDER BAY DISTRICT','Undisclosed_or_missing',16,3,0,0,0,0
2021-10-30,2263,'TIMISKAMING','Undisclosed_or_missing',1,1,0,0,0,0
2021-10-30,3895,'TORONTO','Undisclosed_or_missing',257,110,0,0,0,0
2021-10-30,9999,'UNKNOWN','Undisclosed_or_missing',51,33,0,0,0,0
2021-10-30,2265,'WATERLOO REGION','Undisclosed_or_missing',22,9,0,0,0,0
2021-10-30,2266,'WELLINGTON-DUFFERIN-GUELPH','Undisclosed_or_missing',15,7,0,0,0,0
2021-10-30,2268,'WINDSOR-ESSEX COUNTY','Undisclosed_or_missing',20,7,0,0,0,0
2021-10-30,2270,'YORK REGION','Undisclosed_or_missing',33,15,0,0,0,0
2021-12-02,2260,'SIMCOE MUSKOKA DISTRICT','05-11yrs',5269,0,0,43773,0.1204,0
2021-12-03,2260,'SIMCOE MUSKOKA DISTRICT','05-11yrs',6217,0,0,43773,0.142,0
2021-12-04,2260,'SIMCOE MUSKOKA DISTRICT','05-11yrs',7476,0,0,43773,0.1708,0
2021-12-03,2260,'SIMCOE MUSKOKA DISTRICT','12-17yrs',31420,0,29874,38985,0.806,0.7663
2021-12-04,2260,'SIMCOE MUSKOKA DISTRICT','12-17yrs',31451,0,29902,38985,0.8067,0.767
2021-07-26,4913,'SOUTHWESTERN','12-17yrs',8290,3198,0,15337,0.5405,0.2085
2021-07-27,4913,'SOUTHWESTERN','12-17yrs',8362,3371,0,15337,0.5452,0.2198
2021-07-28,4913,'SOUTHWESTERN','12-17yrs',8446,3556,0,15337,0.5507,0.2319
2021-07-29,4913,'SOUTHWESTERN','12-17yrs',8510,3760,0,15337,0.5549,0.2452
2021-07-30,4913,'SOUTHWESTERN','12-17yrs',8567,3891,0,15337,0.5586,0.2537
2021-07-31,4913,'SOUTHWESTERN','12-17yrs',8669,4069,0,15337,0.5652,0.2653
2021-08-01,4913,'SOUTHWESTERN','12-17yrs',8677,4093,0,15337,0.5658,0.2669
2021-08-02,4913,'SOUTHWESTERN','12-17yrs',8685,4095,0,15337,0.5663,0.267
2021-08-03,4913,'SOUTHWESTERN','12-17yrs',8726,4405,0,15337,0.569,0.2872
2021-08-04,4913,'SOUTHWESTERN','12-17yrs',8772,4721,0,15337,0.572,0.3078
2021-08-05,4913,'SOUTHWESTERN','12-17yrs',8806,5005,0,15337,0.5742,0.3263
2021-08-06,4913,'SOUTHWESTERN','12-17yrs',8848,5356,0,15337,0.5769,0.3492
2021-08-07,4913,'SOUTHWESTERN','12-17yrs',8902,5672,0,15337,0.5804,0.3698
2021-08-08,4913,'SOUTHWESTERN','12-17yrs',8924,5736,0,15337,0.5819,0.374
2021-08-09,4913,'SOUTHWESTERN','12-17yrs',8928,6016,0,15337,0.5821,0.3923
2021-08-10,4913,'SOUTHWESTERN','12-17yrs',8967,6278,0,15337,0.5847,0.4093
2021-08-11,4913,'SOUTHWESTERN','12-17yrs',8875,6364,0,15337,0.5787,0.4149
2021-08-12,4913,'SOUTHWESTERN','12-17yrs',8919,6546,0,15337,0.5815,0.4268
2021-08-13,4913,'SOUTHWESTERN','12-17yrs',9074,6753,0,15337,0.5916,0.4403
2021-08-14,4913,'SOUTHWESTERN','12-17yrs',9133,6945,0,15337,0.5955,0.4528
2021-08-15,4913,'SOUTHWESTERN','12-17yrs',9140,6962,0,15337,0.5959,0.4539
2021-08-16,4913,'SOUTHWESTERN','12-17yrs',9142,6969,0,15337,0.5961,0.4544
2021-08-17,4913,'SOUTHWESTERN','12-17yrs',9176,7162,0,15337,0.5983,0.467
2021-08-18,4913,'SOUTHWESTERN','12-17yrs',9206,7258,0,15337,0.6002,0.4732
2021-08-19,4913,'SOUTHWESTERN','12-17yrs',9290,7364,0,15337,0.6057,0.4801
2021-08-20,4913,'SOUTHWESTERN','12-17yrs',9366,7428,0,15337,0.6107,0.4843
2021-08-21,4913,'SOUTHWESTERN','12-17yrs',9452,7560,0,15337,0.6163,0.4929
2021-08-22,4913,'SOUTHWESTERN','12-17yrs',9477,7587,0,15337,0.6179,0.4947
2021-08-23,4913,'SOUTHWESTERN','12-17yrs',9485,7591,0,15337,0.6184,0.4949
2021-08-24,4913,'SOUTHWESTERN','12-17yrs',9547,7674,0,15337,0.6225,0.5004
2021-10-31,2226,'ALGOMA DISTRICT','18-29yrs',12246,11171,0,15509,0.7896,0.7203
2021-10-31,2227,'BRANT COUNTY','18-29yrs',18612,17178,0,24059,0.7736,0.714
2021-10-31,2240,'CHATHAM-KENT','18-29yrs',10659,9662,0,14984,0.7114,0.6448
2021-10-31,2237,'CITY OF HAMILTON','18-29yrs',77768,72083,0,100237,0.7758,0.7191
2021-10-31,2251,'CITY OF OTTAWA','18-29yrs',154145,144499,0,186587,0.8261,0.7744
2021-10-31,2230,'DURHAM REGION','18-29yrs',93718,88893,0,114063,0.8216,0.7793
2021-10-31,2258,'EASTERN ONTARIO','18-29yrs',21753,19969,0,27830,0.7816,0.7175
2021-10-31,2233,'GREY BRUCE','18-29yrs',15389,14302,0,22126,0.6955,0.6464
2021-10-31,2234,'HALDIMAND-NORFOLK','18-29yrs',11082,10186,0,15900,0.697,0.6406
2021-10-31,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','18-29yrs',17460,15933,0,22520,0.7753,0.7075
2021-10-31,2236,'HALTON REGION','18-29yrs',75310,72058,0,95648,0.7874,0.7534
2021-10-31,2238,'HASTINGS & PRINCE EDWARD COUNTIES','18-29yrs',16752,15122,0,22375,0.7487,0.6758
2021-10-31,5183,'HURON PERTH','18-29yrs',15176,14118,0,20393,0.7442,0.6923
2021-10-31,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','18-29yrs',29190,26953,0,34068,0.8568,0.7912
2021-10-31,2242,'LAMBTON COUNTY','18-29yrs',13840,12789,0,18558,0.7458,0.6891
2021-10-31,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','18-29yrs',18060,16785,0,21695,0.8324,0.7737
2021-10-31,2244,'MIDDLESEX-LONDON','18-29yrs',80216,74503,0,88180,0.9097,0.8449
2021-10-31,2246,'NIAGARA REGION','18-29yrs',57492,53217,0,70592,0.8144,0.7539
2021-10-31,2247,'NORTH BAY PARRY SOUND DISTRICT','18-29yrs',12868,11672,0,17552,0.7331,0.665
2021-10-31,2249,'NORTHWESTERN','18-29yrs',11694,10407,0,13990,0.8359,0.7439
2021-10-31,2253,'PEEL REGION','18-29yrs',277667,257832,0,278974,0.9953,0.9242
2021-10-31,2255,'PETERBOROUGH COUNTY-CITY','18-29yrs',17370,16127,0,21688,0.8009,0.7436
2021-10-31,2256,'PORCUPINE','18-29yrs',10364,9102,0,12232,0.8473,0.7441
2021-10-31,2257,'RENFREW COUNTY AND DISTRICT','18-29yrs',10434,9490,0,14861,0.7021,0.6386
2021-10-31,2260,'SIMCOE MUSKOKA DISTRICT','18-29yrs',69406,64056,0,87904,0.7896,0.7287
2021-10-31,4913,'SOUTHWESTERN','18-29yrs',22105,20561,0,30393,0.7273,0.6765
2021-10-31,2261,'SUDBURY AND DISTRICT','18-29yrs',24907,22868,0,29436,0.8461,0.7769
2021-10-31,2262,'THUNDER BAY DISTRICT','18-29yrs',20863,19147,0,22251,0.9376,0.8605
2021-10-31,2263,'TIMISKAMING','18-29yrs',3321,2963,0,4360,0.7618,0.6797
2021-10-31,3895,'TORONTO','18-29yrs',468790,437902,0,585930,0.8001,0.7474
2021-10-31,9999,'UNKNOWN','18-29yrs',7790,4846,0,0,0,0
2021-10-31,2265,'WATERLOO REGION','18-29yrs',97433,92056,0,99244,0.9818,0.9276
2021-10-31,2266,'WELLINGTON-DUFFERIN-GUELPH','18-29yrs',40800,38670,0,50230,0.8123,0.7699
2021-10-31,2268,'WINDSOR-ESSEX COUNTY','18-29yrs',58272,53728,0,72405,0.8048,0.742
2021-10-31,2270,'YORK REGION','18-29yrs',155177,148159,0,198762,0.7807,0.7454
2021-10-31,2226,'ALGOMA DISTRICT','30-39yrs',10681,9865,0,12062,0.8855,0.8179
2021-10-31,2227,'BRANT COUNTY','30-39yrs',16599,15619,0,19698,0.8427,0.7929
2021-10-31,2240,'CHATHAM-KENT','30-39yrs',9445,8649,0,11594,0.8146,0.746
2021-10-31,2237,'CITY OF HAMILTON','30-39yrs',68324,64113,0,84056,0.8128,0.7627
2021-10-31,2251,'CITY OF OTTAWA','30-39yrs',130622,124043,0,158259,0.8254,0.7838
2021-10-31,2230,'DURHAM REGION','30-39yrs',86732,82597,0,93632,0.9263,0.8821
2021-10-31,2258,'EASTERN ONTARIO','30-39yrs',21337,19698,0,21920,0.9734,0.8986
2021-10-31,2233,'GREY BRUCE','30-39yrs',15332,14440,0,17931,0.8551,0.8053
2021-10-31,2234,'HALDIMAND-NORFOLK','30-39yrs',10828,10111,0,11852,0.9136,0.8531
2021-10-31,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','30-39yrs',16135,14913,0,17429,0.9258,0.8556
2021-10-31,2236,'HALTON REGION','30-39yrs',67552,64976,0,80648,0.8376,0.8057
2021-10-31,2238,'HASTINGS & PRINCE EDWARD COUNTIES','30-39yrs',14545,13402,0,17863,0.8143,0.7503
2021-10-31,5183,'HURON PERTH','30-39yrs',13258,12495,0,14728,0.9002,0.8484
